t,MV,MVP,MVI,MVD,MVFF,SP,PV,DV
5.200000000000000000e+01,6.500000000000000000e+01,1.226446200428895139e+02,-5.394913505535107845e+01,-3.695484987538437238e+00,0.000000000000000000e+00,6.550000000000000000e+01,2.187000000000000099e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.300000000000000000e+01,6.499999999999998579e+01,1.223916286194684773e+02,-5.390776372251611548e+01,-3.483864896952364898e+00,0.000000000000000000e+00,6.550000000000000000e+01,2.196000000000000085e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.400000000000000000e+01,6.500000000000000000e+01,1.217450949818369281e+02,-5.310071447468234851e+01,-3.644380507154580062e+00,0.000000000000000000e+00,6.550000000000000000e+01,2.219000000000000128e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.500000000000000000e+01,6.500000000000000000e+01,1.213796629257843165e+02,-5.284167921299278703e+01,-3.537983712791531232e+00,0.000000000000000000e+00,6.550000000000000000e+01,2.232000000000000028e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.600000000000000000e+01,6.500000000000000000e+01,1.208455699207843139e+02,-5.225264858651107858e+01,-3.592921334273234457e+00,0.000000000000000000e+00,6.550000000000000000e+01,2.251000000000000156e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.700000000000000000e+01,6.500000000000000000e+01,1.203114769157843540e+02,-5.167008239056819008e+01,-3.641394525216163913e+00,0.000000000000000000e+00,6.550000000000000000e+01,2.269999999999999929e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.800000000000000000e+01,6.500000000000000000e+01,1.199460448597317423e+02,-5.141069577269848878e+01,-3.535349087033257121e+00,0.000000000000000000e+00,6.550000000000000000e+01,2.282999999999999829e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.900000000000000000e+01,6.500000000000000000e+01,1.192995112221001790e+02,-5.060970459512047626e+01,-3.689806626979701853e+00,0.000000000000000000e+00,6.550000000000000000e+01,2.305999999999999872e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.000000000000000000e+01,6.500000000000000000e+01,1.190465197986791566e+02,-5.056766509780341323e+01,-3.478854700875744665e+00,0.000000000000000000e+00,6.550000000000000000e+01,2.314999999999999858e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.100000000000000000e+01,6.500000000000001421e+01,1.183156556865739191e+02,-4.960128840356903623e+01,-3.714367283004880171e+00,0.000000000000000000e+00,6.550000000000000000e+01,2.341000000000000014e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.200000000000000000e+01,6.500000000000000000e+01,1.181188845794686415e+02,-4.966796419240306193e+01,-3.450920387065578687e+00,0.000000000000000000e+00,6.550000000000000000e+01,2.348000000000000043e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.300000000000000000e+01,6.500000000000000000e+01,1.173036899928897583e+02,-4.853956260395817424e+01,-3.764127388931587159e+00,0.000000000000000000e+00,6.550000000000000000e+01,2.376999999999999957e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.400000000000000000e+01,6.500000000000000000e+01,1.172193595184160699e+02,-4.882374413104696487e+01,-3.395615387369108618e+00,0.000000000000000000e+00,6.550000000000000000e+01,2.380000000000000071e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.500000000000000000e+01,6.500000000000000000e+01,1.163198344573634557e+02,-4.753009697933188704e+01,-3.789737478031569573e+00,0.000000000000000000e+00,6.550000000000000000e+01,2.412000000000000099e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.600000000000000000e+01,6.500000000000000000e+01,1.163198344573634557e+02,-4.797602991246795057e+01,-3.343804544895506492e+00,0.000000000000000000e+00,6.550000000000000000e+01,2.412000000000000099e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.700000000000000000e+01,6.500000000000000000e+01,1.155046398707845725e+02,-4.683502415764975524e+01,-3.669615713134814605e+00,0.000000000000000000e+00,6.550000000000000000e+01,2.441000000000000014e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.800000000000000000e+01,6.500000000000000000e+01,1.146894452842056467e+02,-4.573235613222400531e+01,-3.957089151981644015e+00,0.000000000000000000e+00,6.550000000000000000e+01,2.469999999999999929e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.900000000000000000e+01,6.500000000000000000e+01,1.144926741771003975e+02,-4.582759265266457049e+01,-3.665081524435827909e+00,0.000000000000000000e+00,6.550000000000000000e+01,2.476999999999999957e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.000000000000000000e+01,6.499999999999998579e+01,1.139585811721004092e+02,-4.525351744203167215e+01,-3.705063730068738348e+00,0.000000000000000000e+00,6.550000000000000000e+01,2.496000000000000085e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.100000000000000000e+01,6.500000000000000000e+01,1.135931491160477833e+02,-4.500162268749942029e+01,-3.591526428548366567e+00,0.000000000000000000e+00,6.550000000000000000e+01,2.508999999999999986e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.200000000000000000e+01,6.500000000000000000e+01,1.130590561110478234e+02,-4.441889235501542288e+01,-3.640163756032400499e+00,0.000000000000000000e+00,6.550000000000000000e+01,2.528000000000000114e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.300000000000000000e+01,6.499999999999998579e+01,1.126936240549952117e+02,-4.415936091431424160e+01,-3.534263140680972359e+00,0.000000000000000000e+00,6.550000000000000000e+01,2.541000000000000014e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.400000000000000000e+01,6.500000000000000000e+01,1.117940989939425975e+02,-4.288202824339512631e+01,-3.912070750547470777e+00,0.000000000000000000e+00,6.550000000000000000e+01,2.573000000000000043e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.500000000000000000e+01,6.500000000000000000e+01,1.114286669378900001e+02,-4.265449170585207384e+01,-3.774175232037923156e+00,0.000000000000000000e+00,6.550000000000000000e+01,2.585999999999999943e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.600000000000000000e+01,6.500000000000000000e+01,1.108945739328900260e+02,-4.209325339416002265e+01,-3.801320538730006415e+00,0.000000000000000000e+00,6.550000000000000000e+01,2.605000000000000071e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.700000000000000000e+01,6.500000000000001421e+01,1.102480402952584626e+02,-4.132355869299313866e+01,-3.924481602265321722e+00,0.000000000000000000e+00,6.550000000000000000e+01,2.628000000000000114e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.800000000000000000e+01,6.500000000000000000e+01,1.098826082392058652e+02,-4.109748252243892352e+01,-3.785125716766941650e+00,0.000000000000000000e+00,6.550000000000000000e+01,2.641000000000000014e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.900000000000000000e+01,6.500000000000000000e+01,1.090674136526269251e+02,-4.000840639223672213e+01,-4.059007260390203875e+00,0.000000000000000000e+00,6.550000000000000000e+01,2.669999999999999929e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.000000000000000000e+01,6.500000000000000000e+01,1.090674136526269251e+02,-4.048602391158703995e+01,-3.581389741039882946e+00,0.000000000000000000e+00,6.550000000000000000e+01,2.669999999999999929e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.100000000000000000e+01,6.500000000000000000e+01,1.083365495405217018e+02,-3.953171236737288297e+01,-3.804837173148820195e+00,0.000000000000000000e+00,6.550000000000000000e+01,2.696000000000000085e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.200000000000000000e+01,6.500000000000000000e+01,1.081678885915743535e+02,-3.966194625208013491e+01,-3.505942339494219961e+00,0.000000000000000000e+00,6.550000000000000000e+01,2.701999999999999957e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.300000000000000000e+01,6.500000000000000000e+01,1.073526940049954277e+02,-3.854001901727459511e+01,-3.812674987720833464e+00,0.000000000000000000e+00,6.550000000000000000e+01,2.730999999999999872e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.400000000000000000e+01,6.500000000000000000e+01,1.072683635305217393e+02,-3.882991307016504834e+01,-3.438450460356687444e+00,0.000000000000000000e+00,6.550000000000000000e+01,2.733999999999999986e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.500000000000000000e+01,6.500000000000000000e+01,1.068186009999954535e+02,-3.838790841355557859e+01,-3.430692586439871405e+00,0.000000000000000000e+00,6.550000000000000000e+01,2.750000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.600000000000000000e+01,6.500000000000000000e+01,1.063407283113112669e+02,-3.789207826450933680e+01,-3.448650046801932323e+00,0.000000000000000000e+00,6.550000000000000000e+01,2.767000000000000171e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.700000000000000000e+01,6.500000000000000000e+01,1.056379743573639161e+02,-3.697506006689623348e+01,-3.662914290467684797e+00,0.000000000000000000e+00,6.550000000000000000e+01,2.792000000000000171e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.800000000000000000e+01,6.500000000000000000e+01,1.054412032502586811e+02,-3.703568145644443632e+01,-3.405521793814247022e+00,0.000000000000000000e+00,6.550000000000000000e+01,2.798999999999999844e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.900000000000000000e+01,6.500000000000000000e+01,1.048227797707850186e+02,-3.627232632348719221e+01,-3.550453447297822862e+00,0.000000000000000000e+00,6.550000000000000000e+01,2.821000000000000085e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.000000000000000000e+01,6.500000000000000000e+01,1.045416781892060669e+02,-3.616097670424990440e+01,-3.380701484956162961e+00,0.000000000000000000e+00,6.550000000000000000e+01,2.830999999999999872e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.100000000000000000e+01,6.500000000000000000e+01,1.040919156586797811e+02,-3.571217680914826076e+01,-3.379738849531522149e+00,0.000000000000000000e+00,6.550000000000000000e+01,2.846999999999999886e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.200000000000000000e+01,6.500000000000001421e+01,1.036421531281534953e+02,-3.526326364212713571e+01,-3.378889486026358302e+00,0.000000000000000000e+00,6.550000000000000000e+01,2.862999999999999901e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.300000000000000000e+01,6.500000000000001421e+01,1.034453820210482178e+02,-3.529046424333250087e+01,-3.154917777715715577e+00,0.000000000000000000e+00,6.550000000000000000e+01,2.869999999999999929e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.400000000000000000e+01,6.500000000000000000e+01,1.027145179089429945e+02,-3.428597035941595550e+01,-3.428547549527038552e+00,0.000000000000000000e+00,6.550000000000000000e+01,2.896000000000000085e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.500000000000000000e+01,6.500000000000000000e+01,1.024615264855219721e+02,-3.421318888395601476e+01,-3.248337601565958188e+00,0.000000000000000000e+00,6.550000000000000000e+01,2.905000000000000071e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.600000000000000000e+01,6.500000000000001421e+01,1.018149928478904087e+02,-3.337842547959446193e+01,-3.436567368295945002e+00,0.000000000000000000e+00,6.550000000000000000e+01,2.928000000000000114e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.700000000000000000e+01,6.500000000000000000e+01,1.018149928478904087e+02,-3.378280139622388845e+01,-3.032191451666522486e+00,0.000000000000000000e+00,6.550000000000000000e+01,2.928000000000000114e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.800000000000000000e+01,6.500000000000000000e+01,1.009154677868378087e+02,-3.244639067511672437e+01,-3.469077111721081685e+00,0.000000000000000000e+00,6.550000000000000000e+01,2.960000000000000142e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.900000000000000000e+01,6.500000000000000000e+01,1.007468068378904604e+02,-3.253711615854543027e+01,-3.209690679345027498e+00,0.000000000000000000e+00,6.550000000000000000e+01,2.966000000000000014e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.000000000000000000e+02,6.500000000000000000e+01,1.001846036747325854e+02,-3.185654313055588105e+01,-3.328060544176703939e+00,0.000000000000000000e+00,6.550000000000000000e+01,2.985999999999999943e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.010000000000000000e+02,6.500000000000000000e+01,1.000159427257852087e+02,-3.193067539824060930e+01,-3.085267327544599869e+00,0.000000000000000000e+00,6.550000000000000000e+01,2.992000000000000171e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.020000000000000000e+02,6.499999999999998579e+01,9.936940908815367379e+01,-3.107672375036008106e+01,-3.292685337793594513e+00,0.000000000000000000e+00,6.550000000000000000e+01,3.014999999999999858e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.030000000000000000e+02,6.500000000000000000e+01,9.911641766473263715e+01,-3.098795556475678126e+01,-3.128462099975855448e+00,0.000000000000000000e+00,6.550000000000000000e+01,3.023999999999999844e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.040000000000000000e+02,6.500000000000000000e+01,9.846988402710107380e+01,-3.013908658333478741e+01,-3.330797443766287724e+00,0.000000000000000000e+00,6.550000000000000000e+01,3.046999999999999886e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.050000000000000000e+02,6.500000000000000000e+01,9.818878244552213630e+01,-3.000189035954941730e+01,-3.186892085972719002e+00,0.000000000000000000e+00,6.550000000000000000e+01,3.057000000000000028e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.060000000000000000e+02,6.500000000000000000e+01,9.782335038946951045e+01,-2.968902309637793735e+01,-3.134327293091572209e+00,0.000000000000000000e+00,6.550000000000000000e+01,3.069999999999999929e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.070000000000000000e+02,6.500000000000000000e+01,9.728925738446955052e+01,-2.905249480224531311e+01,-3.236762582224236962e+00,0.000000000000000000e+00,6.550000000000000000e+01,3.089000000000000057e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.080000000000000000e+02,6.500000000000000000e+01,9.692382532841693887e+01,-2.874549572830842692e+01,-3.178329600108512842e+00,0.000000000000000000e+00,6.550000000000000000e+01,3.101999999999999957e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.090000000000000000e+02,6.500000000000000000e+01,9.647406279789063888e+01,-2.827288302592985758e+01,-3.201179771960782627e+00,0.000000000000000000e+00,6.550000000000000000e+01,3.117999999999999972e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.100000000000000000e+02,6.500000000000000000e+01,9.638973232341695052e+01,-2.849082332034937437e+01,-2.898909003067575263e+00,0.000000000000000000e+00,6.550000000000000000e+01,3.121000000000000085e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.110000000000000000e+02,6.500000000000000000e+01,9.585563931841697638e+01,-2.782659369619247158e+01,-3.029045622224504797e+00,0.000000000000000000e+00,6.550000000000000000e+01,3.139999999999999858e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.120000000000000000e+02,6.500000000000000000e+01,9.549020726236435053e+01,-2.749515286770877154e+01,-2.995054394655580321e+00,0.000000000000000000e+00,6.550000000000000000e+01,3.153000000000000114e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.130000000000000000e+02,6.500000000000000000e+01,9.529343615525910138e+01,-2.747718814832727219e+01,-2.816248006931829195e+00,0.000000000000000000e+00,6.550000000000000000e+01,3.160000000000000142e+01,5.000000000000000000e+01,1.000000000000000000e+00
