t,MV,MVP,MVI,MVD,MVFF,SP,PV,DV
1.100000000000000000e+01,5.000000000000000711e+01,1.041762461331534695e+02,-7.688585862699514450e+01,2.270961249384168212e+01,0.000000000000000000e+00,6.050000000000000000e+01,2.344000000000000128e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.200000000000000000e+01,5.000000000000000000e+01,1.040638055005218803e+02,-7.400200080014619175e+01,1.993819529962431503e+01,0.000000000000000000e+00,6.050000000000000000e+01,2.348000000000000043e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.300000000000000000e+01,5.000000000000000000e+01,1.040638055005218803e+02,-7.165590216852824312e+01,1.759209666800636285e+01,0.000000000000000000e+00,6.050000000000000000e+01,2.348000000000000043e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.400000000000000000e+01,5.000000000000000000e+01,1.039794750260481919e+02,-6.942712766907773414e+01,1.544765264302954044e+01,0.000000000000000000e+00,6.050000000000000000e+01,2.351000000000000156e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.500000000000000000e+01,5.000000000000000000e+01,1.034453820210482178e+02,-6.660408464551481700e+01,1.315870262446660277e+01,0.000000000000000000e+00,6.050000000000000000e+01,2.369999999999999929e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.600000000000000000e+01,4.999999999999999289e+01,1.031642804394693087e+02,-6.452659277486750966e+01,1.136231233539819563e+01,0.000000000000000000e+00,6.050000000000000000e+01,2.380000000000000071e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.700000000000000000e+01,5.000000000000000000e+01,1.031642804394693087e+02,-6.318960590010277656e+01,1.002532546063346786e+01,0.000000000000000000e+00,6.050000000000000000e+01,2.380000000000000071e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.800000000000000000e+01,5.000000000000000000e+01,1.027988483834166829e+02,-6.132207608894654527e+01,8.523227705529865972e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.392999999999999972e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.900000000000000000e+01,5.000000000000000000e+01,1.025458569599956462e+02,-5.984294648869805400e+01,7.297089528702407790e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.401999999999999957e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.000000000000000000e+01,5.000000000000000000e+01,1.022647553784166945e+02,-5.845518216141088175e+01,6.190426782994189026e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.412000000000000099e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.100000000000000000e+01,5.000000000000000000e+01,1.022647553784166945e+02,-5.772676358658694085e+01,5.462008208170245460e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.412000000000000099e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.200000000000000000e+01,5.000000000000000000e+01,1.015338912663114854e+02,-5.570832847276276567e+01,4.174437206451279359e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.437999999999999901e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.300000000000000000e+01,5.000000000000000000e+01,1.013652303173641087e+02,-5.489965267071227828e+01,3.534422353348168677e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.444000000000000128e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.400000000000000000e+01,5.000000000000000000e+01,1.013652303173641087e+02,-5.448376229938532589e+01,3.118531982021216731e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.444000000000000128e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.500000000000000000e+01,5.000000000000000000e+01,1.005500357307851829e+02,-5.258234274306619227e+01,2.032307012281006742e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.473000000000000043e+01,5.000000000000000000e+01,1.000000000000000000e+00
