t,MV,MVP,MVI,MVD,MVFF,SP,PV,DV
2.600000000000000000e+01,5.000000000000000000e+01,1.041762461331534695e+02,-5.596625291286549242e+01,1.790006779712026264e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.344000000000000128e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.700000000000000000e+01,5.000000000000000000e+01,1.040638055005218803e+02,-5.554397486304036846e+01,1.480169362518485521e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.348000000000000043e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.800000000000000000e+01,5.000000000000000000e+01,1.034453820210482178e+02,-5.420572751119730981e+01,7.603454901490919182e-01,0.000000000000000000e+00,6.050000000000000000e+01,2.369999999999999929e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.900000000000000000e+01,5.000000000000000000e+01,1.031642804394693087e+02,-5.358713240979174230e+01,4.228519703224361548e-01,0.000000000000000000e+00,6.050000000000000000e+01,2.380000000000000071e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.000000000000000000e+01,5.000000000000000000e+01,1.031642804394693087e+02,-5.353737602943523655e+01,3.730955899659293973e-01,0.000000000000000000e+00,6.050000000000000000e+01,2.380000000000000071e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.100000000000000000e+01,5.000000000000000000e+01,1.026301874344693346e+02,-5.248813435263241445e+01,-1.420530818369186155e-01,0.000000000000000000e+00,6.050000000000000000e+01,2.398999999999999844e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.200000000000000000e+01,5.000000000000000000e+01,1.022647553784166945e+02,-5.181698528342229082e+01,-4.477700949944015685e-01,0.000000000000000000e+00,6.050000000000000000e+01,2.412000000000000099e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.300000000000000000e+01,5.000000000000000000e+01,1.022647553784166945e+02,-5.186967374350401627e+01,-3.950816349126808902e-01,0.000000000000000000e+00,6.050000000000000000e+01,2.412000000000000099e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.400000000000000000e+01,5.000000000000000000e+01,1.018993233223640829e+02,-5.122829817852593237e+01,-6.710251438381531486e-01,0.000000000000000000e+00,6.050000000000000000e+01,2.425000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.500000000000000000e+01,5.000000000000000000e+01,1.013652303173641087e+02,-5.030191667978886727e+01,-1.063313637575243664e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.444000000000000128e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.600000000000000000e+01,5.000000000000000000e+01,1.013652303173641087e+02,-5.042703525910898321e+01,-9.381950582551288331e-01,0.000000000000000000e+00,6.050000000000000000e+01,2.444000000000000128e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.700000000000000000e+01,5.000000000000000000e+01,1.005500357307851829e+02,-4.900296491193412152e+01,-1.547070818851058238e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.473000000000000043e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.800000000000000000e+01,5.000000000000000000e+01,1.004375950981536363e+02,-4.897335596128974089e+01,-1.464239136863892732e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.476999999999999957e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.900000000000000000e+01,5.000000000000000000e+01,1.001846036747325854e+02,-4.866943715319907682e+01,-1.515166521533505728e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.485999999999999943e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.000000000000000000e+01,5.000000000000000000e+01,9.953807003710102208e+01,-4.763073401216033176e+01,-1.907336024940691654e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.508999999999999986e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.100000000000000000e+01,5.000000000000000000e+01,9.953807003710102208e+01,-4.785516748624879568e+01,-1.682902550852227064e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.508999999999999986e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.200000000000000000e+01,5.000000000000000000e+01,9.891964655762735958e+01,-4.688911423603579465e+01,-2.030532321591568046e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.530999999999999872e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.300000000000000000e+01,5.000000000000000000e+01,9.863854497604845051e+01,-4.659891769411574813e+01,-2.039627281932699709e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.541000000000000014e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.400000000000000000e+01,5.000000000000000000e+01,9.835744339446948459e+01,-4.630979134303738221e+01,-2.047652051432103271e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.551000000000000156e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.500000000000000000e+01,5.000000000000000000e+01,9.773901991499583630e+01,-4.538665763952027277e+01,-2.352362275475565756e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.573000000000000043e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.600000000000000000e+01,5.000000000000000000e+01,9.765468944052214795e+01,-4.550471880560991167e+01,-2.149970634912236278e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.576000000000000156e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.700000000000000000e+01,5.000000000000000000e+01,9.683949485394325052e+01,-4.422323633960994727e+01,-2.616258514333305030e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.605000000000000071e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.800000000000000000e+01,5.000000000000000000e+01,9.683949485394325052e+01,-4.453108769868214267e+01,-2.308407155261110510e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.605000000000000071e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.900000000000000000e+01,5.000000000000000000e+01,9.664272374683798716e+01,-4.443232619079799406e+01,-2.210397556039993550e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.612000000000000099e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.000000000000000000e+01,5.000000000000000000e+01,9.591185963473277809e+01,-4.331669197716213660e+01,-2.595167657570641495e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.637999999999999901e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.100000000000000000e+01,5.000000000000000000e+01,9.582752916025908974e+01,-4.346332370172621751e+01,-2.364205458532871340e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.641000000000000014e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.200000000000000000e+01,5.000000000000000000e+01,9.520910568078544145e+01,-4.257743838022526006e+01,-2.631667300560178724e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.662999999999999901e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.300000000000000000e+01,5.000000000000000000e+01,9.501233457368016389e+01,-4.251671442655028699e+01,-2.495620147129877342e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.669999999999999929e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.400000000000000000e+01,5.000000000000000000e+01,9.501233457368016389e+01,-4.281037044326760110e+01,-2.201964130412561005e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.669999999999999929e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.500000000000000000e+01,5.000000000000000000e+01,9.439391109420650139e+01,-4.190539441911401752e+01,-2.488516675092485642e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.692000000000000171e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.600000000000000000e+01,5.000000000000000000e+01,9.411280951262759231e+01,-4.166908823431527509e+01,-2.443721278312319889e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.701999999999999957e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.700000000000000000e+01,5.000000000000000000e+01,9.391603840552231475e+01,-4.158624894377116732e+01,-2.329789461751150537e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.708999999999999986e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.800000000000000000e+01,5.000000000000000000e+01,9.321328445157497811e+01,-4.053757603778993968e+01,-2.675708413785035322e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.733999999999999986e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.900000000000000000e+01,5.000000000000000000e+01,9.321328445157497811e+01,-4.085242278062970200e+01,-2.360861670945276103e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.733999999999999986e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.000000000000000000e+01,5.000000000000000000e+01,9.276352192104869232e+01,-4.028361980821014754e+01,-2.479902112838547446e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.750000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.100000000000000000e+01,5.000000000000000000e+01,9.228564923236449147e+01,-3.967591151796052884e+01,-2.609737714403963960e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.767000000000000171e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.200000000000000000e+01,5.000000000000000000e+01,9.228564923236449147e+01,-3.998299558392713493e+01,-2.302653648437358314e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.767000000000000171e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.300000000000000000e+01,5.000000000000000000e+01,9.166722575289082897e+01,-3.908986754987025591e+01,-2.577358203020571725e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.789000000000000057e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.400000000000000000e+01,5.000000000000000000e+01,9.138612417131191989e+01,-3.886401521929305858e+01,-2.522108952018862649e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.798999999999999844e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.500000000000000000e+01,5.000000000000000000e+01,9.093636164078560569e+01,-3.831418598144641408e+01,-2.622175659339193832e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.814999999999999858e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.600000000000000000e+01,5.000000000000000000e+01,9.048659911025930569e+01,-3.777613144846081639e+01,-2.710467661798490635e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.830999999999999872e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.700000000000000000e+01,5.000000000000000000e+01,9.040226863578561733e+01,-3.793633035792199593e+01,-2.465938277863620520e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.833999999999999986e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.800000000000000000e+01,5.000000000000000000e+01,8.967140452368039405e+01,-3.685076525178473617e+01,-2.820639271895656552e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.860000000000000142e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.900000000000000000e+01,5.000000000000000000e+01,8.958707404920671991e+01,-3.702392789541585216e+01,-2.563146153790865966e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.862999999999999901e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.000000000000000000e+01,5.000000000000000000e+01,8.922164199315409405e+01,-3.663766534967350452e+01,-2.583976643480588642e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.876000000000000156e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.100000000000000000e+01,5.000000000000000000e+01,8.865943882999623327e+01,-3.588346545519654995e+01,-2.775973374799684201e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.896000000000000085e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.200000000000000000e+01,5.000000000000000000e+01,8.865943882999623327e+01,-3.621011023112308891e+01,-2.449328598873142582e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.896000000000000085e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.300000000000000000e+01,5.000000000000000000e+01,8.812534582499625913e+01,-3.549297913041667130e+01,-2.632366694579590938e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.914999999999999858e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.400000000000000000e+01,5.000000000000000000e+01,8.775991376894363327e+01,-3.511486166569012113e+01,-2.645052103253513476e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.928000000000000114e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.500000000000000000e+01,5.000000000000000000e+01,8.775991376894363327e+01,-3.542610112476584305e+01,-2.333812644177787554e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.928000000000000114e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.600000000000000000e+01,5.000000000000000000e+01,8.686038870789103328e+01,-3.400751317848970956e+01,-2.852875529401325494e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.960000000000000142e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.700000000000000000e+01,5.000000000000000000e+01,8.686038870789103328e+01,-3.434320691983002405e+01,-2.517181788061009229e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.960000000000000142e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.800000000000000000e+01,5.000000000000000000e+01,8.677605823341735913e+01,-3.448066215981302207e+01,-2.295396073604336618e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.962999999999999901e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.900000000000000000e+01,5.000000000000000000e+01,8.596086364683844749e+01,-3.321629169505439449e+01,-2.744571951784055663e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.992000000000000171e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.000000000000000000e+01,5.000000000000000000e+01,8.596086364683844749e+01,-3.353924151090753014e+01,-2.421622135930916908e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.992000000000000171e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.100000000000000000e+01,5.000000000000000000e+01,8.559543159078583585e+01,-3.313632603847587177e+01,-2.459105552309966303e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.005000000000000071e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.200000000000000000e+01,5.000000000000000000e+01,8.514566906025953585e+01,-3.257908328162098144e+01,-2.566585778638557080e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.021000000000000085e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.300000000000000000e+01,5.000000000000000000e+01,8.506133858578586171e+01,-3.272235181778994928e+01,-2.338986767995913763e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.023999999999999844e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.400000000000000000e+01,4.999999999999999289e+01,8.433047447368062421e+01,-3.162184851092252913e+01,-2.708625962758095529e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.050000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.500000000000000000e+01,4.999999999999999289e+01,8.413370336657536086e+01,-3.157018017182856440e+01,-2.563523194746797795e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.057000000000000028e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.600000000000000000e+01,5.000000000000000000e+01,8.396504241762801257e+01,-3.155435043430856723e+01,-2.410691983319444454e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.062999999999999901e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.700000000000000000e+01,5.000000000000000000e+01,8.323417830552277508e+01,-3.046228457651928068e+01,-2.771893729003495288e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.089000000000000057e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.800000000000000000e+01,5.000000000000000000e+01,8.323417830552277508e+01,-3.078844930641978550e+01,-2.445728999102990464e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.089000000000000057e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.900000000000000000e+01,5.000000000000000000e+01,8.323417830552277508e+01,-3.107623470383797581e+01,-2.157943601684800594e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.089000000000000057e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.000000000000000000e+01,5.000000000000000000e+01,8.233465324447017508e+01,-2.963695250145007520e+01,-2.697700743020100767e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.121000000000000085e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.100000000000000000e+01,5.000000000000000000e+01,8.233465324447017508e+01,-2.995438704989355472e+01,-2.380266194576619032e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.121000000000000085e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.200000000000000000e+01,5.000000000000000000e+01,8.213788213736492594e+01,-2.986408109133444455e+01,-2.273801046030482276e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.128000000000000114e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.300000000000000000e+01,5.000000000000000000e+01,8.143512818341758930e+01,-2.880882010937469317e+01,-2.626308074042897900e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.153000000000000114e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.400000000000000000e+01,5.000000000000000711e+01,8.143512818341758930e+01,-2.911785398561700688e+01,-2.317274197800581970e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.153000000000000114e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.500000000000000000e+01,5.000000000000000000e+01,8.106969612736497766e+01,-2.870266004208097499e+01,-2.367036085284001778e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.166000000000000014e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.600000000000000000e+01,5.000000000000000000e+01,8.050749296420710266e+01,-2.792293306558485000e+01,-2.584559898622252661e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.185999999999999943e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.700000000000000000e+01,5.000000000000000000e+01,8.050749296420710266e+01,-2.822705449434859304e+01,-2.280438469858509176e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.185999999999999943e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.800000000000000000e+01,5.000000000000000000e+01,8.025450154078606602e+01,-2.801917668242084147e+01,-2.235324858365224099e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.194999999999999929e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.900000000000000000e+01,5.000000000000000000e+01,7.969229837762819102e+01,-2.722395143616663660e+01,-2.468346941461555311e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.214999999999999858e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.000000000000000000e+02,5.000000000000000000e+01,7.952363742868082852e+01,-2.719692244644553014e+01,-2.326714982235298379e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.221000000000000085e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.010000000000000000e+02,5.000000000000000000e+01,7.879277331657560524e+01,-2.609497513627955101e+01,-2.697798180296056003e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.246999999999999886e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.020000000000000000e+02,5.000000000000000000e+01,7.870844284210191688e+01,-2.625368324615885030e+01,-2.454759595943068362e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.250000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.030000000000000000e+02,4.999999999999999289e+01,7.870844284210191688e+01,-2.654253126085863457e+01,-2.165911581243283202e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.250000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.040000000000000000e+02,5.000000000000000000e+01,7.834301078604929103e+01,-2.610952669694060901e+01,-2.233484089108682014e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.263000000000000256e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.050000000000000000e+02,5.000000000000000000e+01,7.789324825552300524e+01,-2.552573538851797963e+01,-2.367512867005025168e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.278999999999999915e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.060000000000000000e+02,5.000000000000000000e+01,7.780891778104931689e+01,-2.564557930282135345e+01,-2.163338478227962547e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.282000000000000028e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.070000000000000000e+02,5.000000000000000000e+01,7.735915525052303110e+01,-2.505353406172186226e+01,-2.305621188801169286e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.297999999999999687e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.080000000000000000e+02,5.000000000000000000e+01,7.707805366894409360e+01,-2.479570682932227754e+01,-2.282346839621815615e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.307999999999999829e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.090000000000000000e+02,5.000000000000000000e+01,7.690939271999673110e+01,-2.474679147637474586e+01,-2.162601243621985692e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.314000000000000057e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.100000000000000000e+02,5.000000000000000000e+01,7.662829113841779360e+01,-2.447213529367968121e+01,-2.156155844738112393e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.324000000000000199e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.110000000000000000e+02,5.000000000000000000e+01,7.598175750078624446e+01,-2.350885644011799513e+01,-2.472901060668250217e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.346999999999999886e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.120000000000000000e+02,5.000000000000000000e+01,7.589742702631255611e+01,-2.364110123089119853e+01,-2.256325795421357583e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.350000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.130000000000000000e+02,4.999999999999999289e+01,7.544766449578627032e+01,-2.305999767304572501e+01,-2.387666822740545758e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.365999999999999659e+01,5.000000000000000000e+01,1.000000000000000000e+00
