t,MV,MVP,MVI,MVD,MVFF,SP,PV,DV
2.800000000000000000e+01,5.000000000000000000e+01,9.908830750657473629e+01,-4.973147438879828286e+01,6.431668822235464544e-01,0.000000000000000000e+00,6.050000000000000000e+01,2.525000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.900000000000000000e+01,5.000000000000000000e+01,9.863854497604845051e+01,-4.880919171713716764e+01,1.706467410887181346e-01,0.000000000000000000e+00,6.050000000000000000e+01,2.541000000000000014e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.000000000000000000e+01,5.000000000000000000e+01,9.863854497604845051e+01,-4.878911196168579067e+01,1.505669856373384186e-01,0.000000000000000000e+00,6.050000000000000000e+01,2.541000000000000014e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.100000000000000000e+01,5.000000000000000000e+01,9.773901991499583630e+01,-4.707819065412297022e+01,-6.608292608728629780e-01,0.000000000000000000e+00,6.050000000000000000e+01,2.573000000000000043e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.200000000000000000e+01,5.000000000000000000e+01,9.773901991499583630e+01,-4.715594947839811368e+01,-5.830704365977220638e-01,0.000000000000000000e+00,6.050000000000000000e+01,2.573000000000000043e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.300000000000000000e+01,5.000000000000000000e+01,9.737358785894322466e+01,-4.653669428408372255e+01,-8.368935748595022206e-01,0.000000000000000000e+00,6.050000000000000000e+01,2.585999999999999943e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.400000000000000000e+01,5.000000000000000000e+01,9.683949485394325052e+01,-4.562983028395672847e+01,-1.209664569986518723e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.605000000000000071e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.500000000000000000e+01,5.000000000000000000e+01,9.683949485394325052e+01,-4.577216976602688447e+01,-1.067325087916365378e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.605000000000000071e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.600000000000000000e+01,5.000000000000000000e+01,9.627729169078537552e+01,-4.483950767446140873e+01,-1.437784016323965020e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.625000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.700000000000000000e+01,5.000000000000000000e+01,9.591185963473277809e+01,-4.432082539207245730e+01,-1.591034242660321230e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.637999999999999901e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.800000000000000000e+01,5.000000000000000000e+01,9.582752916025908974e+01,-4.434930218860614559e+01,-1.478226971652941035e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.641000000000000014e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.900000000000000000e+01,5.000000000000000000e+01,9.501233457368016389e+01,-4.298877661637271075e+01,-2.023557957307454025e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.669999999999999929e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.000000000000000000e+01,5.000000000000000000e+01,9.501233457368016389e+01,-4.322688575731025651e+01,-1.785448816369904268e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.669999999999999929e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.100000000000000000e+01,5.000000000000000000e+01,9.501233457368016389e+01,-4.343697693968463369e+01,-1.575357633995526863e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.669999999999999929e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.200000000000000000e+01,5.000000000000000000e+01,9.411280951262759231e+01,-4.192914268827450286e+01,-2.183666824353088565e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.701999999999999957e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.300000000000000000e+01,5.000000000000000000e+01,9.411280951262759231e+01,-4.218609160825126736e+01,-1.926717904376322510e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.701999999999999957e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.400000000000000000e+01,5.000000000000000000e+01,9.374737745657496646e+01,-4.172494146999433440e+01,-2.022435986580629397e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.714999999999999858e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.500000000000000000e+01,5.000000000000000000e+01,9.321328445157497811e+01,-4.095757853242920277e+01,-2.255705919145778005e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.733999999999999986e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.600000000000000000e+01,5.000000000000000000e+01,9.321328445157497811e+01,-4.122300418859880011e+01,-1.990280262976177550e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.733999999999999986e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.700000000000000000e+01,5.000000000000000000e+01,9.239808986499608068e+01,-3.992273118727446501e+01,-2.475358677721614775e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.762999999999999901e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.800000000000000000e+01,5.000000000000000000e+01,9.228564923236449147e+01,-4.000235252767268435e+01,-2.283296704691803569e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.767000000000000171e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.900000000000000000e+01,5.000000000000000000e+01,9.183588670183820568e+01,-3.942442259775000224e+01,-2.411464104088204330e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.782999999999999829e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.000000000000000000e+01,5.000000000000000000e+01,9.138612417131191989e+01,-3.886157394052141711e+01,-2.524550230790501448e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.798999999999999844e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.100000000000000000e+01,5.000000000000000000e+01,9.138612417131191989e+01,-3.915863411838114416e+01,-2.227490052930773956e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.798999999999999844e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.200000000000000000e+01,5.000000000000000000e+01,9.085203116631193154e+01,-3.841539959651473879e+01,-2.436631569797194086e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.817999999999999972e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.300000000000000000e+01,5.000000000000000000e+01,9.048659911025930569e+01,-3.801425026247851946e+01,-2.472348847780783121e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.830999999999999872e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.400000000000000000e+01,5.000000000000000000e+01,9.028982800315407076e+01,-3.793477953666902636e+01,-2.355048466485047065e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.837999999999999901e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.500000000000000000e+01,5.000000000000000000e+01,8.958707404920671991e+01,-3.688907882127733018e+01,-2.697995227929387063e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.862999999999999901e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.600000000000000000e+01,5.000000000000000000e+01,8.958707404920671991e+01,-3.720654802133458361e+01,-2.380526027872139849e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.862999999999999901e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.700000000000000000e+01,5.000000000000000000e+01,8.894054041157517076e+01,-3.626967048302314112e+01,-2.670869928552026984e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.885999999999999943e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.800000000000000000e+01,5.000000000000000000e+01,8.865943882999623327e+01,-3.605482154207132339e+01,-2.604617287924910318e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.896000000000000085e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.900000000000000000e+01,5.000000000000000000e+01,8.812534582499625913e+01,-3.535596303702439513e+01,-2.769382787971862658e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.914999999999999858e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.000000000000000000e+01,5.000000000000000000e+01,8.795668487604888242e+01,-3.536435650038653478e+01,-2.592328375662347639e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.921000000000000085e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.100000000000000000e+01,5.000000000000000000e+01,8.767558329446995913e+01,-3.514026568839322096e+01,-2.535317606076735508e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.930999999999999872e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.200000000000000000e+01,5.000000000000000000e+01,8.759125281999627077e+01,-3.527985494387712606e+01,-2.311397876119142047e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.933999999999999986e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.300000000000000000e+01,5.000000000000000000e+01,8.686038870789103328e+01,-3.417610529196657865e+01,-2.684283415924456406e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.960000000000000142e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.400000000000000000e+01,5.000000000000000000e+01,8.686038870789103328e+01,-3.449196104291780784e+01,-2.368427664973225877e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.960000000000000142e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.500000000000000000e+01,5.000000000000000000e+01,8.649495665183842164e+01,-3.408278625395082173e+01,-2.412170397887600348e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.973000000000000043e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.600000000000000000e+01,5.000000000000000000e+01,8.596086364683844749e+01,-3.336128280142540348e+01,-2.599580845413041352e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.992000000000000171e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.700000000000000000e+01,5.000000000000000000e+01,8.567976206525951000e+01,-3.313804537706833742e+01,-2.541716688191173468e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.001999999999999957e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.800000000000000000e+01,5.000000000000000000e+01,8.514566906025953585e+01,-3.243178544933767427e+01,-2.713883610921864253e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.021000000000000085e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.900000000000000000e+01,5.000000000000000000e+01,8.506133858578586171e+01,-3.259238630859641717e+01,-2.468952277189444100e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.023999999999999844e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.000000000000000000e+01,5.000000000000000000e+01,8.458346589710166086e+01,-3.198338956700771263e+01,-2.600076330093948673e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.041000000000000014e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.100000000000000000e+01,5.000000000000000000e+01,8.413370336657536086e+01,-3.144273463788181289e+01,-2.690968728693549750e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.057000000000000028e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.200000000000000000e+01,5.000000000000000000e+01,8.396504241762801257e+01,-3.144190123219150479e+01,-2.523141185436508227e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.062999999999999901e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.300000000000000000e+01,5.000000000000000000e+01,8.351527988710171257e+01,-3.089219345575963160e+01,-2.623086431342081415e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.078999999999999915e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.400000000000000000e+01,5.000000000000000000e+01,8.323417830552277508e+01,-3.067172189973490504e+01,-2.562456405787869151e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.089000000000000057e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.500000000000000000e+01,5.000000000000000000e+01,8.306551735657541258e+01,-3.065576663469953544e+01,-2.409750721875878021e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.094999999999999929e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.600000000000000000e+01,5.000000000000000000e+01,8.233465324447017508e+01,-2.956359002003623715e+01,-2.771063224433937044e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.121000000000000085e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.700000000000000000e+01,5.000000000000000000e+01,8.233465324447017508e+01,-2.988965702566406435e+01,-2.444996218806111177e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.121000000000000085e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.800000000000000000e+01,4.999999999999999289e+01,8.196922118841756344e+01,-2.948949194779042315e+01,-2.479729240627141174e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.133999999999999986e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.900000000000000000e+01,5.000000000000000000e+01,8.143512818341758930e+01,-2.877593804667239752e+01,-2.659190136745193112e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.153000000000000114e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.000000000000000000e+01,5.000000000000000000e+01,8.143512818341758930e+01,-2.908884110772062570e+01,-2.346287075696964486e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.153000000000000114e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.100000000000000000e+01,5.000000000000000000e+01,8.050749296420710266e+01,-2.761880837515413845e+01,-2.888684589052965546e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.185999999999999943e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.200000000000000000e+01,5.000000000000000000e+01,8.050749296420710266e+01,-2.795871571680208945e+01,-2.548777247405011881e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.185999999999999943e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.300000000000000000e+01,5.000000000000000000e+01,8.042316248973341430e+01,-2.809988874883286059e+01,-2.323273740900553719e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.189000000000000057e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.400000000000000000e+01,5.000000000000000000e+01,7.960796790315450266e+01,-2.683879860890371916e+01,-2.769169294250784841e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.217999999999999972e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.500000000000000000e+01,5.000000000000000000e+01,7.960796790315450266e+01,-2.716464275850348642e+01,-2.443325144651014913e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.217999999999999972e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.600000000000000000e+01,5.000000000000000000e+01,7.935497647973345181e+01,-2.697593158623876519e+01,-2.379044893494684842e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.227000000000000313e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.700000000000000000e+01,5.000000000000000711e+01,7.879277331657560524e+01,-2.619761766885294563e+01,-2.595155647722658276e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.246999999999999886e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.800000000000000000e+01,5.000000000000000000e+01,7.853978189315455438e+01,-2.602677217250027653e+01,-2.513009720654277857e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.256000000000000227e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.900000000000000000e+01,5.000000000000000000e+01,7.842734126052297938e+01,-2.611082385671731032e+01,-2.316517403805669506e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.260000000000000142e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.000000000000000000e+01,5.000000000000000000e+01,7.780891778104931689e+01,-2.521932715072247078e+01,-2.589590630326844334e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.282000000000000028e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.100000000000000000e+01,5.000000000000000000e+01,7.780891778104931689e+01,-2.552404053841684117e+01,-2.284877242632474825e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.282000000000000028e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.200000000000000000e+01,5.000000000000000000e+01,7.735915525052303110e+01,-2.494629658810986683e+01,-2.412858662413162492e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.297999999999999687e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.300000000000000000e+01,5.000000000000000000e+01,7.699372319447040525e+01,-2.454234993041195168e+01,-2.451373264058452683e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.310999999999999943e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.400000000000000000e+01,5.000000000000000000e+01,7.690939271999673110e+01,-2.467206157646424458e+01,-2.237331143532484745e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.314000000000000057e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.500000000000000000e+01,5.000000000000000711e+01,7.654396066394410525e+01,-2.424746084924455047e+01,-2.296499814699553887e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.327000000000000313e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.600000000000000000e+01,5.000000000000000000e+01,7.598175750078624446e+01,-2.345943397170872302e+01,-2.522323529077521442e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.346999999999999886e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.700000000000000000e+01,5.000000000000000000e+01,7.598175750078624446e+01,-2.375623213679531176e+01,-2.225525363990933148e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.346999999999999886e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.800000000000000000e+01,5.000000000000000000e+01,7.536333402131259618e+01,-2.285402852895258263e+01,-2.509305492360014878e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.368999999999999773e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.900000000000000000e+01,5.000000000000000000e+01,7.508223243973364447e+01,-2.262016853424326968e+01,-2.462063905490373905e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.378999999999999915e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.000000000000000000e+02,5.000000000000000000e+01,7.508223243973364447e+01,-2.290987603649327298e+01,-2.172356403240370604e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.378999999999999915e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.010000000000000000e+02,5.000000000000000000e+01,7.463246990920734447e+01,-2.231889192159969326e+01,-2.313577987607651654e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.395000000000000284e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.020000000000000000e+02,5.000000000000000000e+01,7.418270737868105869e+01,-2.174452514648339019e+01,-2.438182232197666721e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.410999999999999943e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.030000000000000000e+02,5.000000000000000000e+01,7.418270737868105869e+01,-2.203142252674437884e+01,-2.151284851936679399e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.410999999999999943e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.040000000000000000e+02,5.000000000000000000e+01,7.409837690420737033e+01,-2.212582320294892213e+01,-1.972553701258446646e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.414000000000000057e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.050000000000000000e+02,5.000000000000000000e+01,7.336751279210214705e+01,-2.098220224658852118e+01,-2.385310545513627645e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.439999999999999858e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.060000000000000000e+02,5.000000000000000711e+01,7.328318231762845869e+01,-2.110414038800560732e+01,-2.179041929622850482e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.442999999999999972e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.070000000000000000e+02,5.000000000000000000e+01,7.328318231762845869e+01,-2.136054510330211542e+01,-1.922637214326344157e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.442999999999999972e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.080000000000000000e+02,4.999999999999999289e+01,7.246798773104954705e+01,-2.005231264218256726e+01,-2.415675088866980680e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.471999999999999886e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.090000000000000000e+02,5.000000000000000000e+01,7.235554709841798626e+01,-2.012491110091889368e+01,-2.230635997499091694e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.475999999999999801e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.100000000000000000e+02,5.000000000000000000e+01,7.235554709841798626e+01,-2.038738681563260258e+01,-1.968160282785384796e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.475999999999999801e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.110000000000000000e+02,5.000000000000000000e+01,7.201822520052324705e+01,-1.998402577678427861e+01,-2.034199423738968004e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.488000000000000256e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.120000000000000000e+02,5.000000000000000000e+01,7.145602203736538627e+01,-1.916513439124972251e+01,-2.290887646115665088e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.507999999999999829e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.130000000000000000e+02,5.000000000000000000e+01,7.145602203736538627e+01,-1.943469983039674887e+01,-2.021322206968637403e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.507999999999999829e+01,5.000000000000000000e+01,1.000000000000000000e+00
