t,MV,MVP,MVI,MVD,MVFF,SP,PV,DV
7.000000000000000000e+01,5.000000000000000000e+01,8.306551735657541258e+01,-3.051434804945120050e+01,-2.551169307124210750e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.094999999999999929e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.100000000000000000e+01,5.000000000000000000e+01,8.241898371894386344e+01,-2.959754985924183046e+01,-2.821433859702034752e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.117999999999999972e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.200000000000000000e+01,5.000000000000000711e+01,8.225032276999650094e+01,-2.961206809700434306e+01,-2.638254672992156546e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.123999999999999844e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.300000000000000000e+01,5.000000000000000000e+01,8.151945865789126344e+01,-2.854677921209677294e+01,-2.972679445794488728e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.150000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.400000000000000000e+01,5.000000000000000000e+01,8.143512818341758930e+01,-2.873783220330320631e+01,-2.697295980114381209e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.153000000000000114e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.500000000000000000e+01,5.000000000000000000e+01,8.070426407131236601e+01,-2.767949062369419977e+01,-3.024773447618165800e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.178999999999999915e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.600000000000000000e+01,5.000000000000000000e+01,8.050749296420710266e+01,-2.766502290233285777e+01,-2.842470061874246667e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.185999999999999943e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.700000000000000000e+01,5.000000000000000000e+01,8.033883201525974016e+01,-2.768201643960913572e+01,-2.656815575650604444e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.192000000000000171e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.800000000000000000e+01,5.000000000000000000e+01,7.969229837762819102e+01,-2.677764949316584975e+01,-2.914648884462341272e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.214999999999999858e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.900000000000000000e+01,5.000000000000000000e+01,7.960796790315450266e+01,-2.696187411207039020e+01,-2.646093791084110691e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.217999999999999972e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.000000000000000000e+01,5.000000000000000000e+01,7.879277331657560524e+01,-2.573876974099411186e+01,-3.054003575581493379e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.246999999999999886e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.100000000000000000e+01,5.000000000000000000e+01,7.870844284210191688e+01,-2.593939202504492414e+01,-2.769050817056992742e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.250000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.200000000000000000e+01,5.000000000000000000e+01,7.853978189315455438e+01,-2.594774642586919811e+01,-2.592035467285355832e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.256000000000000227e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.300000000000000000e+01,5.000000000000000000e+01,7.780891778104931689e+01,-2.487701899380961734e+01,-2.931898787239699544e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.282000000000000028e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.400000000000000000e+01,5.000000000000000000e+01,7.772458730657564274e+01,-2.506327338384908998e+01,-2.661313922726552761e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.285000000000000142e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.500000000000000000e+01,4.999999999999999289e+01,7.716238414341778196e+01,-2.431817365527409081e+01,-2.844210488143692039e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.304999999999999716e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.600000000000000000e+01,5.000000000000000000e+01,7.679695208736515610e+01,-2.396498354363685834e+01,-2.831968543728297760e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.317999999999999972e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.700000000000000000e+01,5.000000000000000000e+01,7.634718955683884190e+01,-2.345161503622136223e+01,-2.895574520617480108e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.334000000000000341e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.800000000000000000e+01,5.000000000000000000e+01,7.598175750078624446e+01,-2.310446885606795675e+01,-2.877288644718289046e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.346999999999999886e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.900000000000000000e+01,5.000000000000000000e+01,7.581309655183888196e+01,-2.312555944567709076e+01,-2.687537106161789868e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.353000000000000114e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.000000000000000000e+01,5.000000000000000000e+01,7.508223243973364447e+01,-2.206606955347095322e+01,-3.016162886262689913e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.378999999999999915e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.100000000000000000e+01,5.000000000000000000e+01,7.508223243973364447e+01,-2.242097708215440832e+01,-2.661255357579234371e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.378999999999999915e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.200000000000000000e+01,5.000000000000000000e+01,7.471680038368103283e+01,-2.204625890466095939e+01,-2.670541479020073439e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.392000000000000171e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.300000000000000000e+01,4.999999999999999289e+01,7.426703785315474704e+01,-2.151389550779203930e+01,-2.753142345362709076e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.407999999999999829e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.400000000000000000e+01,5.000000000000000000e+01,7.418270737868105869e+01,-2.167911588560630776e+01,-2.503591493074750929e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.410999999999999943e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.500000000000000000e+01,5.000000000000000000e+01,7.345184326657583540e+01,-2.059798137889669789e+01,-2.853861887679138842e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.436999999999999744e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.600000000000000000e+01,5.000000000000000000e+01,7.328318231762845869e+01,-2.061631537585503793e+01,-2.666866941773421651e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.442999999999999972e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.700000000000000000e+01,5.000000000000000000e+01,7.328318231762845869e+01,-2.093012175545849374e+01,-2.353060562169964065e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.442999999999999972e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.800000000000000000e+01,5.000000000000000000e+01,7.246798773104954705e+01,-1.967253658774826164e+01,-2.795451143301284080e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.471999999999999886e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.900000000000000000e+01,5.000000000000000000e+01,7.235554709841798626e+01,-1.978982274606020653e+01,-2.565724352357778404e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.475999999999999801e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.000000000000000000e+02,5.000000000000000000e+01,7.210255567499693541e+01,-1.961551411170810155e+01,-2.487041563288832968e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.485000000000000142e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.010000000000000000e+02,5.000000000000000000e+01,7.145602203736538627e+01,-1.869117010254170452e+01,-2.764851934823680857e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.507999999999999829e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.020000000000000000e+02,5.000000000000000000e+01,7.145602203736538627e+01,-1.901650623469596724e+01,-2.439515802669417699e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.507999999999999829e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.030000000000000000e+02,4.999999999999999289e+01,7.109058998131276041e+01,-1.861569628417431588e+01,-2.474893697138445425e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.521000000000000085e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.040000000000000000e+02,5.000000000000000000e+01,7.055649697631278627e+01,-1.790157339164100136e+01,-2.654923584671783132e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.539999999999999858e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.050000000000000000e+02,5.000000000000000000e+01,7.055649697631278627e+01,-1.821397441367162173e+01,-2.342522562641164985e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.539999999999999858e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.060000000000000000e+02,5.000000000000000000e+01,7.002240397131279792e+01,-1.748427560100895306e+01,-2.538128370303843084e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.559000000000000341e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.070000000000000000e+02,5.000000000000000000e+01,6.965697191526020049e+01,-1.709506924883267232e+01,-2.561902666427529507e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.571999999999999886e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.080000000000000000e+02,5.000000000000000000e+01,6.957264144078651213e+01,-1.723778672995451444e+01,-2.334854710831998581e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.575000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.090000000000000000e+02,5.000000000000000000e+01,6.901043827762863714e+01,-1.645427301762643424e+01,-2.556165260002204676e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.595000000000000284e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.100000000000000000e+02,5.000000000000000000e+01,6.875744685420760050e+01,-1.627883957868909448e+01,-2.478607275518506459e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.603999999999999915e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.110000000000000000e+02,5.000000000000000000e+01,6.864500622157602550e+01,-1.635884317689611223e+01,-2.286163044679912382e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.607999999999999829e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.120000000000000000e+02,5.000000000000000711e+01,6.794225226762868886e+01,-1.530503681345522082e+01,-2.637215454173467588e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.632999999999999829e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.130000000000000000e+02,5.000000000000000000e+01,6.782981163499712807e+01,-1.540370360686693019e+01,-2.426108028130198768e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.636999999999999744e+01,5.000000000000000000e+01,1.000000000000000000e+00
