t,MV,MVP,MVI,MVD,MVFF,SP,PV,DV
4.800000000000000000e+01,6.500000000000000000e+01,1.316960909697312445e+02,-6.344504958980631670e+01,-3.251041379924925590e+00,0.000000000000000000e+00,7.000000000000000000e+01,2.314999999999999858e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.900000000000000000e+01,6.500000000000000000e+01,1.312182182810470579e+02,-6.292808014287280827e+01,-3.290138138174251381e+00,0.000000000000000000e+00,7.000000000000000000e+01,2.332000000000000028e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.000000000000000000e+01,6.500000000000000000e+01,1.307684557505207295e+02,-6.246862378961293416e+01,-3.299831960907793516e+00,0.000000000000000000e+00,7.000000000000000000e+01,2.348000000000000043e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.100000000000000000e+01,6.500000000000000000e+01,1.300657017965733928e+02,-6.153409438286434607e+01,-3.531607413709049847e+00,0.000000000000000000e+00,7.000000000000000000e+01,2.373000000000000043e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.200000000000000000e+01,6.500000000000000000e+01,1.297846002149944979e+02,-6.142052717808592632e+01,-3.364073036908571179e+00,0.000000000000000000e+00,7.000000000000000000e+01,2.382999999999999829e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.300000000000000000e+01,6.500000000000000000e+01,1.290537361028892462e+02,-6.044064429130393279e+01,-3.613091811585316560e+00,0.000000000000000000e+00,7.000000000000000000e+01,2.408999999999999986e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.400000000000000000e+01,6.500000000000001421e+01,1.289694056284155579e+02,-6.070705368024216142e+01,-3.262351948173394689e+00,0.000000000000000000e+00,7.000000000000000000e+01,2.412000000000000099e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.500000000000000000e+01,6.500000000000000000e+01,1.280698805673629863e+02,-5.939772561219329816e+01,-3.672154955169689927e+00,0.000000000000000000e+00,7.000000000000000000e+01,2.444000000000000128e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.600000000000000000e+01,6.500000000000000000e+01,1.278731094602577087e+02,-5.945943433740479378e+01,-3.413675122852912747e+00,0.000000000000000000e+00,7.000000000000000000e+01,2.451000000000000156e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.700000000000000000e+01,6.500000000000000000e+01,1.271422453481524997e+02,-5.848538805640442462e+01,-3.656857291748075056e+00,0.000000000000000000e+00,7.000000000000000000e+01,2.476999999999999957e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.800000000000000000e+01,6.500000000000000000e+01,1.268049234502577605e+02,-5.828073355455242677e+01,-3.524189895705335918e+00,0.000000000000000000e+00,7.000000000000000000e+01,2.489000000000000057e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.900000000000000000e+01,6.500000000000000000e+01,1.262427202870998855e+02,-5.763716719492276042e+01,-3.605553092177125940e+00,0.000000000000000000e+00,7.000000000000000000e+01,2.508999999999999986e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.000000000000000000e+01,6.500000000000000000e+01,1.257086272820999113e+02,-5.705608735968040435e+01,-3.652539922419505647e+00,0.000000000000000000e+00,7.000000000000000000e+01,2.528000000000000114e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.100000000000000000e+01,6.500000000000001421e+01,1.253431952260473139e+02,-5.679801220459531663e+01,-3.545183021451996375e+00,0.000000000000000000e+00,7.000000000000000000e+01,2.541000000000000014e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.200000000000000000e+01,6.500000000000000000e+01,1.246123311139420622e+02,-5.583944026800336502e+01,-3.772890845938696724e+00,0.000000000000000000e+00,7.000000000000000000e+01,2.567000000000000171e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.300000000000000000e+01,6.500000000000000000e+01,1.244436701649946997e+02,-5.596591507454796499e+01,-3.477755090446735142e+00,0.000000000000000000e+00,7.000000000000000000e+01,2.573000000000000043e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.400000000000000000e+01,6.500000000000000000e+01,1.236284755784158023e+02,-5.484067108687565906e+01,-3.787804491540140539e+00,0.000000000000000000e+00,7.000000000000000000e+01,2.601999999999999957e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.500000000000000000e+01,6.500000000000000000e+01,1.235441451039421281e+02,-5.512763866441666494e+01,-3.416506439525459626e+00,0.000000000000000000e+00,7.000000000000000000e+01,2.605000000000000071e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.600000000000000000e+01,6.500000000000001421e+01,1.228132809918368764e+02,-5.415392554035802419e+01,-3.659355451478851773e+00,0.000000000000000000e+00,7.000000000000000000e+01,2.630999999999999872e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.700000000000000000e+01,6.500000000000000000e+01,1.223635184613105906e+02,-5.373791445486173757e+01,-3.625604006448854388e+00,0.000000000000000000e+00,7.000000000000000000e+01,2.646999999999999886e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.800000000000000000e+01,6.500000000000000000e+01,1.218013152981527156e+02,-5.310628134710700721e+01,-3.695033951045706644e+00,0.000000000000000000e+00,7.000000000000000000e+01,2.667000000000000171e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.900000000000000000e+01,6.500000000000000000e+01,1.216326543492053389e+02,-5.322359484532726981e+01,-3.409059503878069997e+00,0.000000000000000000e+00,7.000000000000000000e+01,2.673000000000000043e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.000000000000000000e+01,6.500000000000000000e+01,1.208174597626264557e+02,-5.209026754724373376e+01,-3.727192215382722829e+00,0.000000000000000000e+00,7.000000000000000000e+01,2.701999999999999957e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.100000000000000000e+01,6.499999999999998579e+01,1.208174597626264557e+02,-5.252884086969741162e+01,-3.288618892929047188e+00,0.000000000000000000e+00,7.000000000000000000e+01,2.701999999999999957e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.200000000000000000e+01,6.500000000000000000e+01,1.201709261249948923e+02,-5.169881730668691944e+01,-3.472108818307970246e+00,0.000000000000000000e+00,7.000000000000000000e+01,2.725000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.300000000000000000e+01,6.500000000000000000e+01,1.199179347015738415e+02,-5.163116162278141985e+01,-3.286773078792422531e+00,0.000000000000000000e+00,7.000000000000000000e+01,2.733999999999999986e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.400000000000000000e+01,6.500000000000000000e+01,1.192714010639422924e+02,-5.080092086548857822e+01,-3.470480198453713250e+00,0.000000000000000000e+00,7.000000000000000000e+01,2.757000000000000028e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.500000000000000000e+01,6.500000000000001421e+01,1.189902994823633549e+02,-5.068016090961553033e+01,-3.310138572747824082e+00,0.000000000000000000e+00,7.000000000000000000e+01,2.767000000000000171e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.600000000000000000e+01,6.500000000000001421e+01,1.180907744213107833e+02,-4.937645582463202487e+01,-3.714318596678755746e+00,0.000000000000000000e+00,7.000000000000000000e+01,2.798999999999999844e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.700000000000000000e+01,6.500000000000000000e+01,1.178377829978897324e+02,-4.933730061537133338e+01,-3.500482382518399049e+00,0.000000000000000000e+00,7.000000000000000000e+01,2.807999999999999829e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.800000000000000000e+01,6.500000000000000000e+01,1.172755798347318432e+02,-4.869094462692063274e+01,-3.584635207811208257e+00,0.000000000000000000e+00,7.000000000000000000e+01,2.828000000000000114e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.900000000000000000e+01,6.500000000000000000e+01,1.169944782531529341e+02,-4.858361712605277205e+01,-3.410861127100158985e+00,0.000000000000000000e+00,7.000000000000000000e+01,2.837999999999999901e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.000000000000000000e+01,6.500000000000000000e+01,1.162917242992055975e+02,-4.766215236086070917e+01,-3.629571938344890114e+00,0.000000000000000000e+00,7.000000000000000000e+01,2.862999999999999901e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.100000000000000000e+01,6.499999999999998579e+01,1.160949531921003199e+02,-4.771885040401189571e+01,-3.376102788088425122e+00,0.000000000000000000e+00,7.000000000000000000e+01,2.869999999999999929e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.200000000000000000e+01,6.499999999999998579e+01,1.153640890799950967e+02,-4.674038304066913696e+01,-3.623706039325962802e+00,0.000000000000000000e+00,7.000000000000000000e+01,2.896000000000000085e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.300000000000000000e+01,6.500000000000000000e+01,1.151954281310477484e+02,-4.684930348658119215e+01,-3.346124644466558884e+00,0.000000000000000000e+00,7.000000000000000000e+01,2.901999999999999957e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.400000000000000000e+01,6.500000000000001421e+01,1.145488944934161850e+02,-4.602604654226235681e+01,-3.522847951153826429e+00,0.000000000000000000e+00,7.000000000000000000e+01,2.925000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.500000000000000000e+01,6.500000000000000000e+01,1.143802335444688083e+02,-4.612309916267199128e+01,-3.257134381796817024e+00,0.000000000000000000e+00,7.000000000000000000e+01,2.930999999999999872e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.600000000000000000e+01,6.500000000000001421e+01,1.135650389578898967e+02,-4.497189505499421358e+01,-3.593143902895680419e+00,0.000000000000000000e+00,7.000000000000000000e+01,2.960000000000000142e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.700000000000000000e+01,6.499999999999998579e+01,1.131996069018372850e+02,-4.470683085611479868e+01,-3.492776045722489453e+00,0.000000000000000000e+00,7.000000000000000000e+01,2.973000000000000043e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.800000000000000000e+01,6.500000000000000000e+01,1.126655138968373109e+02,-4.411248070877101668e+01,-3.553033188066291981e+00,0.000000000000000000e+00,7.000000000000000000e+01,2.992000000000000171e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.900000000000000000e+01,6.500000000000000000e+01,1.124687427897320759e+02,-4.416017254777010947e+01,-3.308570241961966918e+00,0.000000000000000000e+00,7.000000000000000000e+01,2.998999999999999844e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.000000000000000000e+01,6.500000000000000000e+01,1.119346497847320876e+02,-4.354414716966222443e+01,-3.390502615069866721e+00,0.000000000000000000e+00,7.000000000000000000e+01,3.017999999999999972e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.100000000000000000e+01,6.500000000000000000e+01,1.116535482031531359e+02,-4.341397636711435837e+01,-3.239571836038776187e+00,0.000000000000000000e+00,7.000000000000000000e+01,3.028000000000000114e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.200000000000000000e+01,6.500000000000000000e+01,1.109507942492057992e+02,-4.247235623854406583e+01,-3.478438010661731195e+00,0.000000000000000000e+00,7.000000000000000000e+01,3.053000000000000114e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.300000000000000000e+01,6.500000000000000000e+01,1.107540231421005501e+02,-4.251127057080271499e+01,-3.242752571297837783e+00,0.000000000000000000e+00,7.000000000000000000e+01,3.060000000000000142e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.400000000000000000e+01,6.500000000000000000e+01,1.103885910860479243e+02,-4.220497633022497297e+01,-3.183614755822953502e+00,0.000000000000000000e+00,7.000000000000000000e+01,3.073000000000000043e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.500000000000000000e+01,6.500000000000000000e+01,1.099388285555216385e+02,-4.173298552448267174e+01,-3.205843031038965840e+00,0.000000000000000000e+00,7.000000000000000000e+01,3.089000000000000057e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.600000000000000000e+01,6.500000000000000000e+01,1.094047355505216643e+02,-4.110487238389909237e+01,-3.299863166622568400e+00,0.000000000000000000e+00,7.000000000000000000e+01,3.107999999999999829e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.700000000000000000e+01,6.500000000000000000e+01,1.090393034944690385e+02,-4.080529826455242670e+01,-3.234005229916613544e+00,0.000000000000000000e+00,7.000000000000000000e+01,3.121000000000000085e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.800000000000000000e+01,6.500000000000000000e+01,1.085895409639427385e+02,-4.033923683308600516e+01,-3.250304130856730644e+00,0.000000000000000000e+00,7.000000000000000000e+01,3.137000000000000099e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.900000000000000000e+01,6.500000000000000000e+01,1.081397784334164527e+02,-3.987509326974247870e+01,-3.264685163673971324e+00,0.000000000000000000e+00,7.000000000000000000e+01,3.153000000000000114e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.000000000000000000e+02,6.500000000000001421e+01,1.078586768518375294e+02,-3.973011770948627230e+01,-3.128559142351256650e+00,0.000000000000000000e+00,7.000000000000000000e+01,3.162999999999999901e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.010000000000000000e+02,6.500000000000000000e+01,1.072121432142059660e+02,-3.888126014690037380e+01,-3.330883067305594469e+00,0.000000000000000000e+00,7.000000000000000000e+01,3.185999999999999943e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.020000000000000000e+02,6.500000000000000000e+01,1.071278127397322777e+02,-3.911446244067098377e+01,-3.013350299061295701e+00,0.000000000000000000e+00,7.000000000000000000e+01,3.189000000000000057e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.030000000000000000e+02,6.500000000000000000e+01,1.063126181531533803e+02,-3.793457261222857113e+01,-3.378045540924807355e+00,0.000000000000000000e+00,7.000000000000000000e+01,3.217999999999999972e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.040000000000000000e+02,6.500000000000000000e+01,1.063126181531533803e+02,-3.833206234999115480e+01,-2.980555803162225015e+00,0.000000000000000000e+00,7.000000000000000000e+01,3.217999999999999972e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.050000000000000000e+02,6.500000000000000000e+01,1.054130930921007803e+02,-3.698957573673437338e+01,-3.423517355366407333e+00,0.000000000000000000e+00,7.000000000000000000e+01,3.250000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.060000000000000000e+02,6.500000000000000000e+01,1.054130930921007803e+02,-3.739241607719872462e+01,-3.020677014902053426e+00,0.000000000000000000e+00,7.000000000000000000e+01,3.250000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.070000000000000000e+02,6.500000000000000000e+01,1.049633305615744945e+02,-3.690125262291583397e+01,-3.062077938658660958e+00,0.000000000000000000e+00,7.000000000000000000e+01,3.265999999999999659e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.080000000000000000e+02,6.499999999999998579e+01,1.045135680310481803e+02,-3.641496075550991662e+01,-3.098607275538266759e+00,0.000000000000000000e+00,7.000000000000000000e+01,3.282000000000000028e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.090000000000000000e+02,6.500000000000001421e+01,1.041481359749955686e+02,-3.609170514625996162e+01,-3.056430828735604788e+00,0.000000000000000000e+00,7.000000000000000000e+01,3.295000000000000284e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.100000000000000000e+02,6.500000000000000000e+01,1.036140429699955945e+02,-3.544601088772146369e+01,-3.168032082274128136e+00,0.000000000000000000e+00,7.000000000000000000e+01,3.314000000000000057e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.110000000000000000e+02,6.500000000000000000e+01,1.033329413884166570e+02,-3.528966229903380736e+01,-3.043279089382850966e+00,0.000000000000000000e+00,7.000000000000000000e+01,3.324000000000000199e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.120000000000000000e+02,6.500000000000000000e+01,1.026864077507851079e+02,-3.443076995583881939e+01,-3.255637794946289798e+00,0.000000000000000000e+00,7.000000000000000000e+01,3.346999999999999886e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.130000000000000000e+02,6.500000000000000000e+01,1.026864077507851079e+02,-3.481385615100268183e+01,-2.872551599782422471e+00,0.000000000000000000e+00,7.000000000000000000e+01,3.346999999999999886e+01,5.000000000000000000e+01,1.000000000000000000e+00
